-0.000201,0.000075
-0.000355,0.000067
-0.000415,0.000064
-0.000406,0.000065
-0.000398,0.000066
0.001567,0.000177
0.174584,0.010671
0.547159,0.058059
0.945498,0.098929
1.343482,0.129875
1.615055,0.149104
1.739190,0.158178
1.796301,0.161872
1.823197,0.163426
1.835500,0.164115
1.838089,0.164254
1.837993,0.164249
1.837896,0.164244
1.837798,0.164239
1.839556,0.164288
1.838322,0.164011
1.837343,0.163656
1.836462,0.163182
1.834998,0.162172
1.834305,0.161555
1.833959,0.161200
1.833766,0.160989
1.833644,0.160852
1.833584,0.160784
1.833532,0.160727
1.833481,0.160669
1.895144,0.235018
2.099595,0.498363
2.350546,0.809608
2.609534,1.114351
2.806139,1.340526
2.893959,1.440099
2.933898,1.485028
2.952914,1.506401
2.961856,1.516444
2.964413,1.519320
2.964365,1.519266
2.964316,1.519211
2.964267,1.519156
2.965897,1.520953
2.965246,1.519934
2.965047,1.519484
2.964616,1.518163
2.964421,1.517116
2.964367,1.516543
2.964351,1.516246
2.964346,1.516085
2.964344,1.516012
2.964343,1.515977
2.964341,1.515941
2.965044,1.557878
2.978764,1.830437
3.000864,2.228970
3.013644,2.628808
3.021124,3.026111
3.024035,3.282322
3.024981,3.397372
3.025412,3.450844
3.025647,3.476191
3.025773,3.488368
3.025820,3.493378
3.025820,3.493380
3.025821,3.493382
3.025821,3.493385
3.025866,3.492652
3.026037,3.491838
3.026405,3.490735
3.026928,3.489665
3.027598,3.488661
3.028390,3.487759
3.029088,3.487148
3.030051,3.486502
3.031107,3.485981
3.032236,3.485601
3.033413,3.485371
3.033740,3.485317
3.033989,3.485330
3.034156,3.485349
3.034226,3.485360
3.034247,3.485364
3.034230,3.485363
3.034211,3.485361
3.034001,3.485342
2.915811,3.459990
2.606726,3.317125
2.236205,3.165225
1.848297,3.063449
1.450894,3.010645
1.051516,2.988442
0.651248,2.980218
0.251039,2.976775
-0.148496,2.973299
-0.548575,2.967393
-0.948584,2.958048
-1.347894,2.945024
-1.688239,2.929737
-1.849691,2.919507
-1.923772,2.914478
-1.959186,2.912093
-1.975614,2.910936
-1.982406,2.910450
-1.982274,2.910459
-1.982141,2.910469
-1.982008,2.910478
-1.984459,2.910306
-1.983253,2.910541
-1.982860,2.910701
-1.981674,2.911301
-1.980296,2.912180
-1.979323,2.913026
-1.978474,2.913989
-1.978226,2.914331
-1.977777,2.915244
-1.977310,2.916595
-1.977061,2.917836
-1.976977,2.919121
-1.977049,2.920253
-1.977100,2.920226
-1.977301,2.920850
-1.977484,2.921319
-1.977570,2.921515
-1.977620,2.921623
-1.977638,2.921662
-1.977647,2.921683
-1.977656,2.921703
-1.948590,2.857531
-1.783224,2.609196
-1.557548,2.278685
-1.366000,1.926732
-1.202186,1.582764
-1.117047,1.392676
-1.079240,1.305685
-1.061950,1.265217
-1.053682,1.245733
-1.049680,1.236327
-1.048397,1.233350
-1.048352,1.233244
-1.048307,1.233140
-1.048324,1.233186
-1.047994,1.232220
-1.047808,1.231354
-1.047755,1.230965
-1.047741,1.230819
-1.047739,1.230800
-1.047741,1.230852
-1.047744,1.230914
-1.047746,1.230976
-1.042791,1.154396
-0.988548,0.844855
-0.928418,0.455233
-0.907236,0.212176
-0.901724,0.100794
-0.900500,0.049417
-0.900200,0.025621
-0.900113,0.014241
-0.900061,0.009530
-0.900060,0.009443
-0.900058,0.009356
-0.900049,0.008559
-0.900128,0.008931
-0.900405,0.010129
-0.900841,0.011303
-0.901453,0.012457
-0.902181,0.013477
-0.902651,0.013958
-0.903471,0.014624
-0.904793,0.015470
-0.905968,0.016002
-0.907199,0.016372
-0.907052,0.016380
-0.907181,0.016383
-0.907141,0.016370
-0.907014,0.016361
-0.906856,0.016355
-0.906690,0.016352
-0.906524,0.016349
-0.893817,0.016022
-0.699299,0.017853
-0.341568,0.027973
-0.156909,0.029518
-0.074502,0.028919
-0.035311,0.028439
-0.016827,0.028148
-0.007463,0.027994
-0.004697,0.027950
-0.004721,0.027951
-0.004744,0.027952
-0.004768,0.027952
-0.004792,0.027953
-0.004816,0.027954
